center_id	#tweets	#users	controversialityLowMean	controversialityLowStd	controversialityMediumMean	controversialityMediumStd	controversialityHighMean	controversialityHighStd	originalityLowMean	originalityLowStd	originalityMediumMean	originalityMediumStd	originalityHighMean	originalityHighStd	engagementLowMean	engagementLowStd	engagementMediumMean	engagementMediumStd	engagementHighMean	engagementHighStd	influenceLowMean	influenceLowStd	influenceMediumMean	influenceMediumStd	influenceHighMean	influenceHighStd	roleLowMean	roleLowStd	roleMediumMean	roleMediumStd	roleHighMean	roleHighStd	credibilityMean	#credibleUsers	hasVulgarWords	hasEmoticons	isInterrogative	isExclamatory	hasAbbreviations	hasTwitterJargons	hasFPP	hasSource	nr_of_sources	has#	#Position	hasRT	RTPosition	has@	@Position	isRumor
793908102508711936	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	1.0	1.0	0.0
793908467186733057	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
793907465662455808	4.0	4.0	0.25	0.5	0.25	0.5	0.5	0.5773502691896257	0.5	0.5773502691896257	0.0	0.0	0.5	0.5773502691896257	0.5	0.5773502691896257	0.0	0.0	0.5	0.5773502691896257	0.75	0.5	0.0	0.0	0.25	0.5	0.5	0.5773502691896257	0.25	0.5	0.25	0.5	0.0	0.0	0.0	0.75	1.0	0.0	0.75	0.0	0.0	0.25	0.25	0.0	0.0	0.75	0.75	0.75	0.75	0.0
793908047815073793	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0
793909457986215936	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.0	1.0	1.0	1.0	1.0	0.0
793909440806195200	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	1.0	0.5	0.0	0.0	0.5	0.0	0.0	0.5	0.5	1.0	1.0	0.5	0.5	1.0	1.0	0.0
793909335432761344	3.0	3.0	0.3333333333333333	0.5773502691896258	0.0	0.0	0.6666666666666666	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.6666666666666666	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.6666666666666666	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0
793907005022957570	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0
793909199981928450	5.0	5.0	0.2	0.447213595499958	0.6	0.5477225575051662	0.2	0.44721359549995804	0.6	0.5477225575051662	0.2	0.44721359549995804	0.2	0.44721359549995804	0.6	0.5477225575051662	0.2	0.44721359549995804	0.2	0.44721359549995804	0.8	0.44721359549995804	0.0	0.0	0.2	0.44721359549995804	0.8	0.44721359549995804	0.0	0.0	0.2	0.44721359549995804	1.0	1.0	0.0	0.8	0.0	0.0	0.8	0.0	0.0	0.2	0.2	1.0	1.0	0.8	0.8	0.8	0.8	0.0
793909465225564160	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
793907138271805440	6.0	6.0	0.5	0.5477225575051661	0.0	0.0	0.5	0.5477225575051661	0.5	0.5477225575051661	0.0	0.0	0.5	0.5477225575051661	0.5	0.5477225575051661	0.0	0.0	0.5	0.5477225575051661	0.5	0.5477225575051661	0.3333333333333333	0.5163977794943223	0.16666666666666666	0.408248290463863	0.16666666666666666	0.408248290463863	0.5	0.5477225575051661	0.3333333333333333	0.5163977794943223	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0
793907196627214337	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
793907229602766848	3.0	3.0	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0
793907179145216004	4.0	4.0	0.75	0.5	0.0	0.0	0.25	0.5	0.75	0.5	0.0	0.0	0.25	0.5	0.75	0.5	0.0	0.0	0.25	0.5	0.75	0.5	0.0	0.0	0.25	0.5	0.25	0.5	0.5	0.5773502691896257	0.25	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.25	0.0	0.0	1.0	1.0	0.25	0.0	0.25	0.25	0.25	0.25	0.0
793907148279414784	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.0	0.5	0.0	0.0	1.0	0.0	0.5	0.5	0.5	0.0	0.0	0.0	0.5	0.5	0.0
793907522172248065	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	1.0	1.0	1.0	0.5	0.0	0.0	0.5	0.0	0.0
793908779154862082	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
793908343970664448	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.5	0.0	1.0	1.0	1.0	1.0	0.0
793909404802383872	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	1.0	1.0	1.0	1.0	0.0
793907398700326915	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	1.0	1.0	0.0	0.0	0.5	0.5	1.0	0.5	0.0
793907390408196096	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	1.0	0.0	0.0	0.5	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.5	1.0	1.0	0.0
793908124205748224	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
793909454089678849	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
793908197610381312	3.0	3.0	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.0
793907991598796800	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	1.0	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.5	0.0	1.0	1.0	1.0	1.0	0.0
793907146681376771	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.5	0.0	0.5	1.0	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.5	0.5	0.0
793907988176125952	7.0	7.0	0.2857142857142857	0.48795003647426666	0.5714285714285714	0.5345224838248488	0.14285714285714285	0.37796447300922725	0.7142857142857143	0.48795003647426655	0.14285714285714285	0.37796447300922725	0.14285714285714285	0.37796447300922725	0.7142857142857143	0.48795003647426655	0.14285714285714285	0.37796447300922725	0.14285714285714285	0.37796447300922725	0.8571428571428571	0.37796447300922725	0.0	0.0	0.14285714285714285	0.37796447300922725	0.8571428571428571	0.37796447300922725	0.0	0.0	0.14285714285714285	0.37796447300922725	0.0	0.0	0.5714285714285714	0.8571428571428571	0.0	0.0	0.8571428571428571	0.0	0.0	0.7142857142857143	0.7142857142857143	0.14285714285714285	0.0	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.0
793907112648773632	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.5	1.0	1.0	1.0	1.0	0.0
793906912697778176	12.0	11.0	0.6666666666666666	0.49236596391733095	0.08333333333333333	0.28867513459481287	0.25	0.45226701686664544	0.6666666666666666	0.49236596391733095	0.08333333333333333	0.28867513459481287	0.25	0.45226701686664544	0.6666666666666666	0.49236596391733095	0.08333333333333333	0.28867513459481287	0.25	0.45226701686664544	0.6666666666666666	0.4923659639173309	0.16666666666666666	0.38924947208076155	0.16666666666666666	0.38924947208076144	0.9166666666666666	0.28867513459481287	0.0	0.0	0.08333333333333333	0.28867513459481287	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0
793909253660635136	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0
793909371348680704	16.0	16.0	0.25	0.4472135954999579	0.5	0.5163977794943222	0.25	0.4472135954999579	0.6875	0.47871355387816905	0.0625	0.25	0.25	0.4472135954999579	0.6875	0.47871355387816905	0.0625	0.25	0.25	0.4472135954999579	0.6875	0.47871355387816905	0.25	0.4472135954999579	0.0625	0.25	0.875	0.3415650255319866	0.0625	0.25	0.0625	0.25	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.125	0.125	0.875	0.875	1.0	1.0	1.0	1.0	0.0
793907958388318208	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0
793907631345790976	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.0
793906910718259200	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	1.0	0.5	0.0	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0
793909488667365376	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.5	0.5	0.5	0.5	1.0	0.5	0.0
793907285731016705	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	1.0	1.0	0.0
793908627006431232	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.5	0.5	0.0
793907346162548736	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
793908313947836416	3.0	3.0	0.3333333333333333	0.5773502691896258	0.0	0.0	0.6666666666666666	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.6666666666666666	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.6666666666666666	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.6666666666666666	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.6666666666666666	0.5773502691896258	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.0
793908238563639297	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.0
793908003804184576	5.0	5.0	0.4	0.5477225575051662	0.4	0.5477225575051662	0.2	0.447213595499958	0.6	0.5477225575051662	0.2	0.44721359549995804	0.2	0.447213595499958	0.6	0.5477225575051662	0.2	0.44721359549995804	0.2	0.447213595499958	0.8	0.4472135954999579	0.0	0.0	0.2	0.447213595499958	0.6	0.5477225575051662	0.0	0.0	0.4	0.5477225575051662	0.0	0.0	0.0	0.2	0.0	0.0	0.2	0.0	0.0	0.8	0.8	0.0	0.0	0.2	0.2	0.4	0.4	0.0
793908480746852352	3.0	3.0	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	0.3333333333333333	1.0	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0
793908907487944705	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.5	0.5	0.0
793906972923924480	3.0	3.0	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.0	0.6666666666666666	0.0	0.6666666666666666	0.6666666666666666	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.0
793909101172432896	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.5	0.5	0.5	0.5	0.0
793908002038411264	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	1.0	1.0	0.0
793908803255271427	2.0	2.0	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.5	0.7071067811865476	0.0	0.0	0.5	0.7071067811865476	0.0	0.0	1.0	1.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	1.0	1.0	1.0	0.0
793907742142566401	3.0	3.0	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.6666666666666666	0.5773502691896258	0.0	0.0	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.3333333333333333	0.5773502691896258	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.3333333333333333	1.0	0.0	0.0	1.0	1.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	1.0	0.6666666666666666	0.0
793908474786832388	4.0	4.0	0.25	0.5	0.5	0.5773502691896257	0.25	0.5	0.5	0.5773502691896257	0.25	0.5	0.25	0.5	0.5	0.5773502691896257	0.25	0.5	0.25	0.5	0.5	0.5773502691896257	0.0	0.0	0.5	0.5773502691896257	0.25	0.5	0.0	0.0	0.75	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.75	0.0	0.0	0.25	0.25	0.5	0.0	0.5	0.5	0.5	0.5	0.0
793909302197100544	8.0	8.0	0.5	0.5345224838248488	0.375	0.5175491695067657	0.125	0.3535533905932738	0.875	0.3535533905932738	0.0	0.0	0.125	0.3535533905932738	0.875	0.3535533905932738	0.0	0.0	0.125	0.3535533905932738	0.75	0.4629100498862757	0.125	0.3535533905932738	0.125	0.3535533905932738	0.25	0.4629100498862757	0.125	0.3535533905932738	0.625	0.5175491695067657	0.0	0.0	0.0	0.875	0.0	0.0	0.875	0.0	0.0	0.75	0.75	0.25	0.0	0.875	0.875	0.875	0.875	0.0
