"#zikavirus"	"HMConsultants"	1681891254	"RT @PPFA: How Zika Is Shaping the Sexual and Reproductive Health and Rights Agenda: https://t.co/HOKXeUVNeb #ZikaVirus"	727333993553744000	"Tue May 03 05:08:31 CEST 2016"	"PPFA"	402957663	"How Zika Is Shaping the Sexual and Reproductive Health and Rights Agenda: https://t.co/HOKXeUVNeb #ZikaVirus"	727196242720092000
"#zikavirus"	"___zulaikhaaa"	2628326395	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727333704922595000	"Tue May 03 05:07:23 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"mdjs__"	399146314	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727333353171485000	"Tue May 03 05:05:59 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"luvicia_m"	3165315405	"RT @DoughertyNews9: CBS reports the #ZikaVirus has been found in a 2nd species of mosquitos. #OK included in this threat also @NEWS9 https:…"	727332891391226000	"Tue May 03 05:04:09 CEST 2016"	"DoughertyNews9"	55475057	"CBS reports the #ZikaVirus has been found in a 2nd species of mosquitos. #OK included in this threat also @NEWS9 https://t.co/KOjxFn199T"	727312156274782000
"#zikavirus"	"Anna_Misss"	1702576202	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727332562046054000	"Tue May 03 05:02:50 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"ohimdany"	702122395	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727331152122380000	"Tue May 03 04:57:14 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"babyaikse"	84240615	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727330967958880000	"Tue May 03 04:56:30 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"PaigieyPie"	1436532092	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727330643642823000	"Tue May 03 04:55:13 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"YoungRaheem"	2988820211	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727330349374693000	"Tue May 03 04:54:03 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"vjseymour"	608694463	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727330057551639000	"Tue May 03 04:52:53 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
